Product_ID,Product_Category,Orders,Actual_Returns,Actual_Return_Rate,Avg_Risk_Score,Avg_Price,Avg_Discount,Risk_Rank
PROD00007610,Books,1,0,0.0,0.5991,45.27,37.59,813
PROD00000435,Electronics,1,0,0.0,0.5991,411.2,34.52,814
PROD00004932,Clothing,1,0,0.0,0.5991,76.88,42.06,815
PROD00000698,Books,1,0,0.0,0.5991,183.32,21.29,816
PROD00001067,Home,1,1,100.0,0.599,144.91,34.91,817
PROD00007590,Electronics,1,0,0.0,0.599,90.36,31.84,818
PROD00006708,Books,1,0,0.0,0.599,372.3,23.68,819
PROD00003198,Books,1,0,0.0,0.599,42.92,23.73,820
PROD00000642,Electronics,1,1,100.0,0.5988,257.68,12.1,821
PROD00007598,Clothing,1,0,0.0,0.5987,418.95,20.56,822
PROD00001448,Home,1,1,100.0,0.5987,10.79,31.73,823
PROD00006276,Clothing,1,1,100.0,0.5987,140.86,18.11,824
PROD00005717,Home,1,0,0.0,0.5986,217.15,16.6,825
PROD00002517,Clothing,1,1,100.0,0.5986,312.33,47.97,826
PROD00009001,Toys,1,0,0.0,0.5986,195.46,30.46,827
PROD00004460,Home,1,1,100.0,0.5986,190.5,13.13,828
PROD00004908,Toys,1,1,100.0,0.5984,259.16,28.23,829
PROD00005998,Home,1,0,0.0,0.5984,88.92,26.89,830
PROD00003418,Clothing,1,0,0.0,0.5983,369.12,5.56,831
PROD00005190,Books,1,1,100.0,0.5983,76.93,5.07,832
PROD00005145,Clothing,1,0,0.0,0.5983,7.17,49.11,833
PROD00004263,Clothing,1,0,0.0,0.5983,164.15,47.03,834
PROD00000647,Clothing,1,0,0.0,0.5983,439.18,24.71,835
PROD00002744,Clothing,1,1,100.0,0.5982,283.92,39.84,836
PROD00007957,Toys,1,1,100.0,0.5982,28.9,5.94,837
PROD00003824,Home,1,0,0.0,0.5981,231.4,38.7,838
PROD00007327,Clothing,1,0,0.0,0.5981,313.72,13.86,839
PROD00004147,Electronics,1,0,0.0,0.5981,330.33,28.01,840
PROD00009406,Home,1,1,100.0,0.5981,473.16,7.28,841
PROD00003381,Toys,1,0,0.0,0.598,169.05,28.59,842
PROD00003985,Electronics,1,1,100.0,0.598,26.9,19.15,843
PROD00006722,Books,1,0,0.0,0.5979,383.14,21.96,844
PROD00008935,Clothing,1,1,100.0,0.5979,496.1,41.01,845
PROD00006044,Books,1,0,0.0,0.5979,485.36,39.33,846
PROD00005470,Books,1,0,0.0,0.5979,76.93,46.5,847
PROD00000970,Clothing,1,0,0.0,0.5978,213.75,30.05,848
PROD00006670,Electronics,1,0,0.0,0.5978,479.53,4.11,849
PROD00003921,Toys,1,1,100.0,0.5978,498.64,39.14,850
PROD00003063,Books,1,0,0.0,0.5978,39.38,12.59,851
PROD00005525,Clothing,1,0,0.0,0.5977,121.07,20.61,852
PROD00005720,Toys,1,1,100.0,0.5977,158.11,43.11,853
PROD00003321,Books,1,1,100.0,0.5976,472.15,30.69,854
PROD00003185,Toys,1,0,0.0,0.5976,377.86,41.34,855
PROD00006075,Books,1,1,100.0,0.5976,77.81,31.18,856
PROD00009226,Clothing,1,0,0.0,0.5976,145.58,25.09,857
PROD00004989,Electronics,1,0,0.0,0.5975,221.15,19.82,858
PROD00009487,Clothing,1,1,100.0,0.5975,260.39,14.64,859
PROD00003002,Clothing,1,1,100.0,0.5975,438.28,20.57,860
PROD00005877,Books,1,1,100.0,0.5975,136.42,31.32,861
PROD00007768,Books,1,0,0.0,0.5975,343.86,13.83,862
PROD00004192,Clothing,1,0,0.0,0.5974,245.65,46.78,863
PROD00008948,Home,1,1,100.0,0.5974,198.84,15.01,864
PROD00006533,Home,1,0,0.0,0.5974,243.67,39.48,865
PROD00002864,Electronics,1,0,0.0,0.5974,475.84,42.43,866
PROD00009744,Home,1,1,100.0,0.5974,387.52,2.76,867
PROD00002387,Clothing,1,0,0.0,0.5974,489.03,49.2,868
PROD00003874,Books,1,0,0.0,0.5974,64.17,16.56,869
PROD00008773,Clothing,1,0,0.0,0.5974,457.86,42.99,870
PROD00003694,Books,1,0,0.0,0.5974,125.73,12.8,871
PROD00002111,Electronics,1,1,100.0,0.5974,335.96,48.18,872
PROD00009417,Clothing,1,1,100.0,0.5974,196.97,32.05,873
PROD00009206,Toys,1,0,0.0,0.5973,468.41,38.5,874
PROD00008230,Clothing,1,1,100.0,0.5973,224.81,0.34,875
PROD00008572,Toys,1,1,100.0,0.5973,388.73,27.6,876
PROD00001561,Electronics,1,1,100.0,0.5973,205.52,49.99,877
PROD00000339,Electronics,1,0,0.0,0.5973,58.79,44.29,878
PROD00004035,Books,1,1,100.0,0.5972,472.02,28.26,879
PROD00004221,Toys,1,0,0.0,0.5971,269.52,14.9,880
PROD00000769,Clothing,1,0,0.0,0.5971,29.51,3.39,881
PROD00002667,Electronics,1,1,100.0,0.5971,88.54,26.03,882
PROD00000578,Electronics,1,0,0.0,0.5971,110.69,12.21,883
PROD00008821,Home,1,1,100.0,0.597,45.74,11.47,884
PROD00008344,Toys,1,0,0.0,0.5969,119.76,29.07,885
PROD00009025,Electronics,1,1,100.0,0.5969,202.74,7.65,886
PROD00000376,Clothing,1,1,100.0,0.5969,363.54,46.68,887
PROD00002903,Books,1,1,100.0,0.5969,263.53,40.19,888
PROD00004124,Electronics,1,1,100.0,0.5969,283.39,30.49,889
PROD00006402,Clothing,1,1,100.0,0.5968,226.83,43.96,890
PROD00005413,Toys,1,1,100.0,0.5968,414.28,30.5,891
PROD00005691,Books,1,0,0.0,0.5968,323.43,25.4,892
PROD00001064,Electronics,1,0,0.0,0.5968,419.47,40.03,893
PROD00004741,Home,1,0,0.0,0.5968,15.85,9.08,894
PROD00001988,Toys,1,1,100.0,0.5967,238.17,35.53,895
PROD00001076,Electronics,1,0,0.0,0.5967,226.96,48.15,896
PROD00003843,Home,1,0,0.0,0.5966,358.26,15.5,897
PROD00005109,Toys,1,0,0.0,0.5966,239.99,41.41,898
PROD00002381,Toys,1,0,0.0,0.5965,114.63,49.14,899
PROD00004121,Books,1,1,100.0,0.5965,372.05,30.47,900
PROD00007854,Toys,1,1,100.0,0.5964,182.98,26.35,901
PROD00004065,Electronics,1,0,0.0,0.5964,279.01,20.41,902
PROD00004027,Toys,1,1,100.0,0.5962,39.38,43.8,903
PROD00000473,Home,1,0,0.0,0.5962,431.69,46.62,904
PROD00007335,Clothing,1,1,100.0,0.5962,91.54,31.41,905
PROD00008351,Electronics,1,1,100.0,0.5962,493.75,24.15,906
PROD00004862,Clothing,1,1,100.0,0.5962,19.98,9.51,907
PROD00002993,Clothing,1,1,100.0,0.5962,368.99,29.33,908
PROD00009762,Home,1,0,0.0,0.596,492.41,44.88,909
PROD00009866,Clothing,1,0,0.0,0.5958,222.84,9.21,910
PROD00006173,Clothing,1,1,100.0,0.5957,33.63,16.08,911
PROD00000938,Books,1,1,100.0,0.5957,167.34,44.16,912
PROD00005914,Electronics,1,0,0.0,0.5956,110.44,25.1,913
PROD00007620,Home,1,1,100.0,0.5956,371.99,36.2,914
PROD00004325,Clothing,1,0,0.0,0.5956,121.7,35.63,915
PROD00000418,Home,1,1,100.0,0.5956,198.17,30.62,916
PROD00006653,Books,1,1,100.0,0.5956,145.37,8.67,917
PROD00005733,Clothing,1,1,100.0,0.5956,171.57,37.34,918
PROD00002737,Electronics,1,1,100.0,0.5955,37.19,22.68,919
PROD00006755,Home,1,0,0.0,0.5955,124.53,9.19,920
PROD00004132,Home,1,1,100.0,0.5955,266.19,48.99,921
PROD00008415,Electronics,1,1,100.0,0.5955,219.27,39.84,922
PROD00006490,Clothing,1,0,0.0,0.5955,337.11,5.26,923
PROD00005419,Home,1,1,100.0,0.5955,379.3,17.67,924
PROD00003345,Clothing,1,0,0.0,0.5955,234.71,31.07,925
PROD00006736,Home,1,1,100.0,0.5955,207.73,46.17,926
PROD00005106,Clothing,1,0,0.0,0.5954,24.92,2.06,927
PROD00002520,Electronics,1,0,0.0,0.5954,332.23,9.65,928
PROD00006614,Clothing,1,0,0.0,0.5954,101.94,39.61,929
PROD00008503,Home,1,0,0.0,0.5953,266.2,37.24,930
PROD00000115,Toys,1,1,100.0,0.5953,197.66,42.31,931
PROD00008616,Electronics,1,0,0.0,0.5953,65.17,5.93,932
PROD00001831,Home,1,1,100.0,0.5953,168.91,42.55,933
PROD00008541,Toys,1,1,100.0,0.5953,436.91,29.1,934
PROD00007951,Home,1,0,0.0,0.5953,156.55,28.82,935
PROD00001590,Books,1,0,0.0,0.5952,46.8,41.31,936
PROD00006789,Toys,1,1,100.0,0.5952,129.22,45.91,937
PROD00004606,Home,1,1,100.0,0.5952,489.22,22.82,938
PROD00005283,Electronics,1,1,100.0,0.5952,72.71,28.17,939
PROD00001842,Toys,1,0,0.0,0.5952,198.84,12.06,940
PROD00000284,Clothing,1,1,100.0,0.5952,389.91,35.5,941
PROD00006619,Books,1,1,100.0,0.5951,51.54,1.91,942
PROD00001986,Electronics,1,0,0.0,0.595,86.08,11.54,943
PROD00003747,Books,1,0,0.0,0.595,152.19,44.06,944
PROD00004061,Toys,1,1,100.0,0.5949,28.44,17.07,945
PROD00003717,Books,1,0,0.0,0.5949,170.27,32.42,946
PROD00003608,Clothing,1,0,0.0,0.5948,390.59,32.91,947
PROD00007593,Books,1,1,100.0,0.5948,220.14,20.45,948
PROD00007045,Home,1,0,0.0,0.5948,147.65,17.21,949
PROD00002102,Toys,1,0,0.0,0.5947,80.05,48.51,950
PROD00005056,Books,1,0,0.0,0.5947,461.65,45.51,951
PROD00003403,Clothing,1,1,100.0,0.5946,78.18,0.22,952
PROD00009752,Toys,1,1,100.0,0.5946,313.85,41.45,953
PROD00004362,Books,1,1,100.0,0.5945,478.96,10.0,954
PROD00004002,Clothing,1,1,100.0,0.5945,30.63,4.08,955
PROD00002157,Books,1,1,100.0,0.5944,43.77,7.91,956
PROD00006139,Home,1,1,100.0,0.5944,242.26,26.1,957
PROD00009771,Clothing,1,0,0.0,0.5944,142.08,26.87,958
PROD00003456,Home,1,0,0.0,0.5943,11.62,16.47,959
PROD00001878,Home,1,0,0.0,0.5942,186.49,28.96,960
PROD00005454,Clothing,1,1,100.0,0.5942,385.3,36.52,961
PROD00005088,Home,1,0,0.0,0.5942,397.76,35.95,962
PROD00002615,Books,1,1,100.0,0.594,56.73,25.52,963
PROD00000399,Home,1,0,0.0,0.594,194.5,12.27,964
PROD00008812,Home,1,0,0.0,0.594,222.14,48.78,965
PROD00002425,Electronics,1,1,100.0,0.5939,222.16,20.42,966
PROD00009717,Clothing,1,1,100.0,0.5939,356.94,16.04,967
PROD00007829,Electronics,1,0,0.0,0.5939,121.67,4.38,968
PROD00007314,Electronics,1,1,100.0,0.5939,448.34,3.66,969
PROD00008530,Books,1,0,0.0,0.5939,445.62,28.54,970
PROD00002980,Electronics,1,1,100.0,0.5938,345.0,19.7,971
PROD00000161,Books,1,0,0.0,0.5938,32.48,9.27,972
PROD00007797,Books,1,1,100.0,0.5938,183.19,40.78,973
PROD00001827,Clothing,1,1,100.0,0.5937,437.88,36.86,974
PROD00002045,Home,1,0,0.0,0.5937,85.87,36.96,975
PROD00004414,Clothing,1,0,0.0,0.5936,253.3,44.99,976
PROD00006071,Electronics,1,0,0.0,0.5936,222.06,34.22,977
PROD00009000,Electronics,1,1,100.0,0.5935,487.96,12.02,978
PROD00006854,Home,1,1,100.0,0.5935,81.87,0.76,979
PROD00009102,Electronics,1,0,0.0,0.5934,217.16,33.38,980
PROD00009549,Home,1,0,0.0,0.5934,205.71,19.49,981
PROD00008685,Books,1,1,100.0,0.5934,239.82,24.87,982
PROD00004614,Home,1,1,100.0,0.5933,27.16,28.78,983
PROD00009802,Home,1,1,100.0,0.5933,24.7,31.61,984
PROD00005143,Electronics,1,1,100.0,0.5933,71.13,8.88,985
PROD00007803,Books,1,1,100.0,0.5933,356.06,39.82,986
PROD00008767,Home,1,1,100.0,0.5932,187.26,31.61,987
PROD00002746,Clothing,1,1,100.0,0.5931,126.56,45.83,988
PROD00003548,Clothing,1,1,100.0,0.5931,178.46,26.91,989
PROD00009644,Electronics,1,0,0.0,0.593,76.78,45.7,990
PROD00004412,Home,1,1,100.0,0.593,433.29,44.32,991
PROD00001639,Toys,1,1,100.0,0.593,286.96,5.45,992
PROD00003868,Clothing,1,1,100.0,0.593,37.05,25.79,993
PROD00009677,Electronics,1,1,100.0,0.5929,395.35,23.57,994
PROD00002327,Electronics,1,1,100.0,0.5927,102.92,27.9,995
PROD00003743,Books,1,1,100.0,0.5927,198.28,44.0,996
PROD00001964,Books,1,0,0.0,0.5927,482.64,17.64,997
PROD00008954,Home,1,1,100.0,0.5927,466.63,40.39,998
PROD00002506,Clothing,1,1,100.0,0.5926,130.85,45.09,999
PROD00009881,Clothing,1,0,0.0,0.5926,478.85,33.93,1000
PROD00007156,Home,1,1,100.0,0.5926,80.86,27.25,1001
PROD00008433,Electronics,1,1,100.0,0.5925,184.59,37.81,1002
PROD00008908,Books,1,0,0.0,0.5925,498.71,21.4,1003
PROD00003164,Electronics,1,1,100.0,0.5925,25.93,43.49,1004
PROD00009875,Books,1,1,100.0,0.5924,440.2,26.51,1005
PROD00009437,Electronics,1,0,0.0,0.5923,183.59,46.11,1006
PROD00003561,Clothing,1,0,0.0,0.5923,446.92,33.13,1007
PROD00000583,Toys,1,1,100.0,0.5923,460.49,4.81,1008
PROD00002300,Electronics,1,1,100.0,0.5921,176.4,20.95,1009
PROD00001960,Home,1,0,0.0,0.592,73.19,12.41,1010
PROD00005707,Clothing,1,1,100.0,0.592,348.47,21.24,1011
PROD00003309,Books,1,0,0.0,0.5919,272.21,39.93,1012
PROD00001108,Books,1,1,100.0,0.5919,395.24,36.55,1013
PROD00006416,Toys,1,1,100.0,0.5918,299.88,19.53,1014
PROD00005374,Electronics,1,1,100.0,0.5918,10.68,3.56,1015
PROD00001694,Electronics,1,0,0.0,0.5918,332.05,41.15,1016
PROD00000310,Clothing,1,1,100.0,0.5918,365.89,26.27,1017
PROD00008659,Toys,1,0,0.0,0.5918,18.34,2.5,1018
PROD00003819,Clothing,1,0,0.0,0.5918,480.21,0.62,1019
PROD00006567,Books,1,1,100.0,0.5917,485.82,40.06,1020
PROD00004421,Books,1,0,0.0,0.5917,160.84,4.82,1021
PROD00000802,Books,1,1,100.0,0.5917,494.15,3.27,1022
PROD00009626,Home,1,1,100.0,0.5917,241.71,8.02,1023
PROD00000501,Electronics,1,0,0.0,0.5916,121.71,41.59,1024
PROD00006973,Toys,1,0,0.0,0.5916,187.45,37.67,1025
PROD00005814,Toys,1,0,0.0,0.5916,480.39,20.64,1026
PROD00005533,Electronics,1,1,100.0,0.5915,67.43,24.38,1027
PROD00006144,Home,1,1,100.0,0.5915,361.72,40.96,1028
PROD00004708,Clothing,1,0,0.0,0.5913,52.8,36.99,1029
PROD00002915,Home,1,0,0.0,0.5913,307.99,18.73,1030
PROD00002389,Toys,1,1,100.0,0.5912,401.2,1.7,1031
PROD00008515,Toys,1,0,0.0,0.5912,389.52,26.14,1032
PROD00001343,Toys,1,1,100.0,0.5911,420.2,49.1,1033
PROD00009997,Toys,1,0,0.0,0.5911,386.57,12.67,1034
PROD00004789,Electronics,1,1,100.0,0.591,110.61,30.46,1035
PROD00004904,Electronics,1,1,100.0,0.591,314.57,13.92,1036
PROD00001299,Toys,1,0,0.0,0.5909,279.73,11.21,1037
PROD00005512,Books,1,1,100.0,0.5908,155.5,16.49,1038
PROD00006628,Toys,1,1,100.0,0.5908,275.43,16.08,1039
PROD00006319,Books,1,0,0.0,0.5908,209.64,0.63,1040
PROD00000348,Clothing,1,0,0.0,0.5908,188.68,22.89,1041
PROD00003163,Electronics,1,1,100.0,0.5907,317.13,46.35,1042
PROD00009145,Home,1,0,0.0,0.5907,350.83,15.1,1043
PROD00004924,Toys,1,0,0.0,0.5907,447.33,49.72,1044
PROD00003888,Electronics,1,1,100.0,0.5907,130.74,21.18,1045
PROD00007229,Toys,1,1,100.0,0.5907,63.6,22.49,1046
PROD00002256,Home,1,0,0.0,0.5907,99.09,15.0,1047
PROD00005486,Clothing,1,1,100.0,0.5906,363.53,47.62,1048
PROD00009444,Clothing,1,1,100.0,0.5905,198.46,21.72,1049
PROD00003963,Books,1,1,100.0,0.5905,100.44,5.16,1050
PROD00006366,Toys,1,1,100.0,0.5905,203.0,19.86,1051
PROD00005806,Clothing,1,1,100.0,0.5905,119.1,20.57,1052
PROD00004905,Clothing,1,1,100.0,0.5905,235.41,5.81,1053
PROD00000532,Books,1,1,100.0,0.5905,362.05,33.55,1054
PROD00008835,Books,1,0,0.0,0.5904,416.13,12.42,1055
PROD00002715,Clothing,1,1,100.0,0.5903,108.29,22.11,1056
PROD00003952,Home,1,1,100.0,0.5903,155.55,12.95,1057
PROD00003859,Electronics,1,1,100.0,0.5903,443.66,37.81,1058
PROD00005355,Clothing,1,0,0.0,0.5903,215.76,11.29,1059
PROD00009843,Toys,1,1,100.0,0.5903,118.83,24.42,1060
PROD00008972,Toys,1,1,100.0,0.5903,264.98,29.94,1061
PROD00000731,Home,1,0,0.0,0.5903,214.66,48.8,1062
PROD00005967,Electronics,1,0,0.0,0.5903,83.42,35.17,1063
PROD00009942,Electronics,1,0,0.0,0.5902,107.39,11.82,1064
PROD00004327,Clothing,1,1,100.0,0.5901,124.05,8.35,1065
PROD00002502,Clothing,1,0,0.0,0.5901,362.86,1.68,1066
PROD00008681,Clothing,1,1,100.0,0.5901,147.57,21.96,1067
PROD00003479,Home,1,0,0.0,0.5901,108.51,45.98,1068
PROD00002604,Books,1,0,0.0,0.59,496.34,28.47,1069
PROD00001149,Electronics,1,1,100.0,0.59,423.17,9.75,1070
PROD00007999,Clothing,1,0,0.0,0.59,352.66,32.32,1071
PROD00007563,Clothing,1,1,100.0,0.59,72.03,16.58,1072
PROD00004063,Clothing,1,1,100.0,0.59,362.15,19.44,1073
PROD00007196,Electronics,1,0,0.0,0.59,87.98,33.67,1074
PROD00008749,Books,1,0,0.0,0.59,238.93,11.83,1075
PROD00000032,Toys,1,0,0.0,0.59,308.89,35.45,1076
PROD00008977,Clothing,1,0,0.0,0.5899,149.0,31.6,1077
PROD00000191,Toys,1,1,100.0,0.5899,323.29,40.46,1078
PROD00000279,Home,1,1,100.0,0.5899,418.05,48.85,1079
PROD00008840,Home,1,0,0.0,0.5898,27.11,33.39,1080
PROD00000444,Toys,1,0,0.0,0.5896,287.47,35.99,1081
PROD00008454,Home,1,1,100.0,0.5896,222.31,5.21,1082
PROD00003013,Electronics,1,1,100.0,0.5896,199.31,25.76,1083
PROD00001179,Toys,1,1,100.0,0.5895,404.27,35.26,1084
PROD00008052,Home,1,1,100.0,0.5895,447.55,35.76,1085
PROD00009442,Electronics,1,1,100.0,0.5895,173.0,1.11,1086
PROD00002932,Home,1,1,100.0,0.5894,494.77,36.99,1087
PROD00000950,Clothing,1,0,0.0,0.5894,14.17,41.7,1088
PROD00008207,Clothing,1,1,100.0,0.5893,21.23,3.59,1089
PROD00004613,Home,1,1,100.0,0.5892,176.89,36.21,1090
PROD00004053,Electronics,1,1,100.0,0.5892,341.37,11.12,1091
PROD00005431,Toys,1,1,100.0,0.5891,122.12,34.82,1092
PROD00004203,Clothing,1,0,0.0,0.5891,170.97,4.5,1093
PROD00009435,Home,1,0,0.0,0.5891,328.22,49.99,1094
PROD00004855,Books,1,0,0.0,0.5891,462.66,40.04,1095
PROD00003570,Books,1,1,100.0,0.589,314.76,41.79,1096
PROD00002427,Toys,1,0,0.0,0.589,62.28,7.88,1097
PROD00005080,Books,1,0,0.0,0.5889,38.8,2.06,1098
PROD00001241,Toys,1,0,0.0,0.5889,219.15,27.14,1099
PROD00009323,Toys,1,1,100.0,0.5889,5.8,10.48,1100
PROD00009133,Electronics,1,1,100.0,0.5889,466.7,9.51,1101
PROD00006094,Toys,1,1,100.0,0.5889,407.77,46.75,1102
PROD00004604,Electronics,1,1,100.0,0.5888,40.45,48.0,1103
PROD00004814,Books,1,1,100.0,0.5888,273.4,27.62,1104
PROD00002778,Electronics,1,1,100.0,0.5888,448.24,47.6,1105
PROD00002677,Electronics,1,0,0.0,0.5888,32.66,39.32,1106
PROD00006715,Clothing,1,1,100.0,0.5887,198.85,49.9,1107
PROD00000756,Home,1,0,0.0,0.5887,395.32,16.72,1108
PROD00000074,Toys,1,0,0.0,0.5886,84.9,46.26,1109
PROD00003379,Electronics,1,0,0.0,0.5886,482.0,28.9,1110
PROD00003748,Home,1,0,0.0,0.5885,152.9,39.26,1111
PROD00005722,Home,1,1,100.0,0.5885,158.89,21.94,1112
PROD00008453,Books,1,1,100.0,0.5884,339.7,47.43,1113
PROD00004476,Home,1,0,0.0,0.5882,119.16,39.25,1114
PROD00007815,Clothing,1,1,100.0,0.5882,414.21,19.34,1115
PROD00007349,Books,1,1,100.0,0.5882,83.92,36.77,1116
PROD00001275,Electronics,1,1,100.0,0.5882,69.83,28.03,1117
PROD00005110,Home,1,0,0.0,0.5881,229.47,29.91,1118
PROD00008708,Toys,1,0,0.0,0.5881,242.09,46.59,1119
PROD00000241,Clothing,1,1,100.0,0.5881,151.4,39.16,1120
PROD00003392,Toys,1,1,100.0,0.5881,205.52,42.88,1121
PROD00009502,Home,1,1,100.0,0.5881,78.91,40.79,1122
PROD00007966,Books,1,0,0.0,0.588,190.37,35.37,1123
PROD00005852,Electronics,1,1,100.0,0.5879,430.42,26.48,1124
PROD00008477,Home,1,1,100.0,0.5879,288.72,40.02,1125
PROD00003766,Electronics,1,1,100.0,0.5878,28.33,49.37,1126
PROD00009651,Electronics,1,1,100.0,0.5878,296.91,3.27,1127
PROD00008633,Clothing,1,1,100.0,0.5878,250.41,29.79,1128
PROD00001443,Clothing,1,0,0.0,0.5877,229.06,31.38,1129
PROD00006734,Electronics,1,0,0.0,0.5877,344.84,30.01,1130
PROD00003756,Clothing,1,1,100.0,0.5876,273.16,0.01,1131
PROD00005820,Electronics,1,0,0.0,0.5875,367.61,32.94,1132
PROD00006160,Toys,1,1,100.0,0.5875,316.19,35.65,1133
PROD00002272,Clothing,1,0,0.0,0.5874,36.64,18.96,1134
PROD00001707,Electronics,1,1,100.0,0.5874,40.04,47.02,1135
PROD00004223,Home,1,0,0.0,0.5873,217.67,24.97,1136
PROD00003861,Electronics,1,0,0.0,0.5873,288.27,4.45,1137
PROD00008418,Clothing,1,1,100.0,0.5873,269.4,16.94,1138
PROD00007740,Toys,1,0,0.0,0.5872,229.2,27.9,1139
PROD00008687,Books,1,0,0.0,0.5872,182.89,32.1,1140
PROD00007674,Clothing,1,1,100.0,0.5872,10.58,15.68,1141
PROD00008714,Toys,1,1,100.0,0.5872,114.62,18.7,1142
PROD00000601,Toys,1,1,100.0,0.5871,39.22,24.47,1143
PROD00002835,Clothing,1,1,100.0,0.5871,475.84,3.08,1144
PROD00003447,Toys,1,0,0.0,0.5871,493.47,35.63,1145
PROD00004540,Electronics,1,1,100.0,0.5871,180.31,12.89,1146
PROD00002284,Books,1,0,0.0,0.5871,231.89,43.02,1147
PROD00003951,Clothing,1,0,0.0,0.587,256.29,15.6,1148
PROD00005388,Toys,1,1,100.0,0.587,175.27,15.59,1149
PROD00008764,Home,1,0,0.0,0.5869,48.37,14.86,1150
PROD00002779,Electronics,1,1,100.0,0.5869,326.37,21.9,1151
PROD00004004,Home,1,1,100.0,0.5869,453.89,40.24,1152
PROD00002249,Books,1,0,0.0,0.5868,14.0,38.63,1153
PROD00009614,Home,1,0,0.0,0.5868,178.03,30.25,1154
PROD00006252,Electronics,1,0,0.0,0.5867,255.03,38.26,1155
PROD00007732,Clothing,1,1,100.0,0.5866,414.56,26.06,1156
PROD00009144,Books,1,1,100.0,0.5866,451.96,6.72,1157
PROD00001180,Home,1,1,100.0,0.5866,40.97,27.22,1158
PROD00002704,Electronics,1,1,100.0,0.5866,57.34,36.2,1159
PROD00006863,Clothing,1,0,0.0,0.5865,62.84,20.31,1160
PROD00004525,Books,1,0,0.0,0.5865,124.32,1.65,1161
PROD00007879,Books,1,1,100.0,0.5865,230.02,39.76,1162
PROD00008305,Toys,1,0,0.0,0.5865,497.63,42.06,1163
PROD00003971,Books,1,0,0.0,0.5864,19.91,21.76,1164
PROD00000140,Home,1,1,100.0,0.5864,161.94,35.96,1165
PROD00008284,Electronics,1,0,0.0,0.5863,53.76,34.75,1166
PROD00002960,Home,1,1,100.0,0.5863,20.61,34.08,1167
PROD00005598,Books,1,1,100.0,0.5862,86.01,35.71,1168
PROD00006304,Home,1,0,0.0,0.5862,419.57,8.4,1169
PROD00000014,Electronics,1,0,0.0,0.5862,146.37,28.23,1170
PROD00008196,Clothing,1,0,0.0,0.5861,438.53,19.42,1171
PROD00001913,Home,1,1,100.0,0.5861,145.56,27.63,1172
PROD00003864,Books,1,0,0.0,0.5861,463.42,15.55,1173
PROD00002285,Clothing,1,1,100.0,0.586,99.75,6.92,1174
PROD00004014,Clothing,1,0,0.0,0.586,256.93,7.49,1175
PROD00002919,Books,1,1,100.0,0.586,25.46,44.53,1176
PROD00007056,Electronics,1,0,0.0,0.5859,382.46,48.98,1177
PROD00007619,Clothing,1,0,0.0,0.5858,41.33,49.18,1178
PROD00008778,Books,1,0,0.0,0.5858,68.23,9.96,1179
PROD00003306,Home,1,1,100.0,0.5858,489.7,31.49,1180
PROD00004641,Home,1,0,0.0,0.5857,462.13,34.55,1181
PROD00003355,Home,1,1,100.0,0.5856,10.39,44.33,1182
PROD00003370,Books,1,1,100.0,0.5856,247.43,1.82,1183
PROD00006129,Toys,1,1,100.0,0.5856,221.54,39.54,1184
PROD00002850,Clothing,1,1,100.0,0.5856,342.24,22.22,1185
PROD00003642,Clothing,1,1,100.0,0.5855,223.54,47.11,1186
PROD00000036,Electronics,1,1,100.0,0.5855,115.82,23.76,1187
PROD00001895,Clothing,1,0,0.0,0.5855,205.54,39.84,1188
PROD00002296,Home,1,0,0.0,0.5854,496.05,27.62,1189
PROD00006687,Home,1,0,0.0,0.5854,38.21,36.03,1190
PROD00004793,Toys,1,0,0.0,0.5854,398.8,25.53,1191
PROD00003988,Books,1,1,100.0,0.5853,50.52,29.6,1192
PROD00009703,Electronics,1,1,100.0,0.5853,285.17,22.61,1193
PROD00007155,Electronics,1,1,100.0,0.5853,247.25,31.87,1194
PROD00008856,Electronics,1,1,100.0,0.5853,177.01,6.26,1195
PROD00005851,Toys,1,1,100.0,0.5852,323.54,29.29,1196
PROD00009757,Clothing,1,1,100.0,0.5852,393.6,30.35,1197
PROD00001746,Toys,1,0,0.0,0.5852,81.46,3.35,1198
PROD00003485,Toys,1,1,100.0,0.5852,239.26,46.75,1199
PROD00008979,Clothing,1,0,0.0,0.5851,276.94,48.25,1200
PROD00006738,Clothing,1,1,100.0,0.5851,197.25,31.82,1201
PROD00004524,Toys,1,0,0.0,0.5851,495.05,14.92,1202
PROD00007260,Home,1,0,0.0,0.5851,161.19,9.41,1203
PROD00003075,Toys,1,1,100.0,0.585,375.85,11.44,1204
PROD00004843,Books,1,1,100.0,0.5849,311.3,39.99,1205
PROD00008190,Clothing,1,0,0.0,0.5848,27.03,42.71,1206
PROD00003219,Books,1,1,100.0,0.5848,242.48,31.69,1207
PROD00000889,Toys,1,0,0.0,0.5848,233.46,16.82,1208
PROD00002446,Electronics,1,0,0.0,0.5848,50.8,27.86,1209
PROD00005365,Books,1,1,100.0,0.5848,343.75,48.89,1210
PROD00000042,Books,1,0,0.0,0.5848,240.65,12.93,1211
PROD00008323,Toys,1,0,0.0,0.5848,112.51,43.53,1212
PROD00003057,Electronics,1,1,100.0,0.5847,286.24,33.86,1213
PROD00001570,Toys,1,1,100.0,0.5846,383.91,44.88,1214
PROD00007103,Home,1,0,0.0,0.5846,130.45,43.69,1215
